Sr No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime,split,metadata_csv,label,media_path,media_folder,wav_path
5633,"Actually, I did!",Monica,surprise,positive,568,6,5,14,"00:09:28,568","00:09:29,651",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,surprise,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia568_utt6.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/6bcf77afedfbd01b181c73cf0ee0643a.wav
5634,"Okay, so now do you believe that she's attracted to me?",Chandler,neutral,neutral,568,7,5,14,"00:09:29,902","00:09:32,404",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia568_utt7.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/a7f44b059b38958efed4bfcae0962499.wav
5635,"Ohhh, oh my God! Oh my God! She knows about us!",Monica,surprise,negative,568,8,5,14,"00:09:34,448","00:09:37,450",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,surprise,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia568_utt8.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/7b49aa20df246f4ee7b1a5efedb4f42f.wav
5636,Are you serious?,Chandler,surprise,negative,568,9,5,14,"00:09:37,660","00:09:38,702",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,surprise,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia568_utt9.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/c4ac27430d95133c989251ecaf4001ce.wav
5637,Phoebe knows and she's just trying to freak us out! That's the only explanation for it!,Monica,anger,negative,568,10,5,14,"00:09:38,869","00:09:43,790",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia568_utt10.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/76bc67065657e9abbf205b75f615b1a4.wav
5638,Okay but what about y'know my pinchable butt and my bulging bicepsShe knows!,Chandler,anger,negative,568,11,5,14,"00:09:47,169","00:10:00,015",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia568_utt11.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/e12a9ae1d9eaa4a03bd6a78cae563032.wav
5639,"Ross, umm, you've been in there for a long time. I'm starting to get kinda freaked out.",Elizabeth,fear,negative,569,0,5,11,"00:16:07,925","00:16:13,096",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,fear,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia569_utt0.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/e12b119dbc5baf6faeb8bdba4288cdf9.wav
5640,"All right, I'm coming out. Hey, can you turn the lights off.",Ross,neutral,neutral,569,1,5,11,"00:16:13,263","00:16:19,894",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia569_utt1.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/62a76cb8f94a84bc81335a1e6c7e693b.wav
5641,"No, let's just leave the lights on.",Elizabeth,neutral,neutral,569,2,5,11,"00:16:21,981","00:16:25,733",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia569_utt2.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/668d079d22ee6bca20c5281f92c9ab55.wav
5642,Oh my God!,Elizabeth,surprise,negative,569,3,5,11,"00:16:35,786","00:16:37,704",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,surprise,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia569_utt3.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/813e61ce24d783e1e2d201a162b47290.wav
5643,"You wanna go right now? 'Cause I'll take you right now, buddy! You wanna go?",Monica,anger,negative,570,0,5,10,"00:13:24,386","00:13:27,514",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia570_utt0.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/5b2b63d41516b5cb8b4d3e35a7cb3e0f.wav
5644,Oh fine.,Ross,neutral,neutral,570,1,5,10,"00:13:28,808","00:13:29,933",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia570_utt1.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/a436a3da7508aca9c800a3f37397c0d1.wav
5645,Ready?  Wrestle!,Monica,joy,positive,570,2,5,10,"00:13:32,186","00:13:35,939",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,joy,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia570_utt2.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/4293d2a3bf9d10d629e9a4f1ff79fd97.wav
5646,"Okay, y'know what uh, actually, that's great. That helps a lot. Thanks.",Rachel,neutral,neutral,570,3,5,10,"00:13:40,236","00:13:44,864",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia570_utt3.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/6d1cae754f52e54a803127487f5b9b24.wav
5647,"All right now remember, something this big and long is going to be difficult to manuver, fortunately I have a lot of experience in that area.",Joey,neutral,neutral,571,0,3,8,"00:20:26,850","00:20:33,814",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia571_utt0.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/1bcab4d949ded63c9358852992596531.wav
5648,"Can we please focus here, a naked mans life hangs in the balance!",Ross,fear,negative,571,1,3,8,"00:20:35,192","00:20:39,987",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,fear,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia571_utt1.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/6ac1be563ab9ccf2e1281e1fafec5108.wav
5649,Im telling you hes dead. What we are about to have here is a dead fat guy on a stick.,Phoebe,anger,negative,571,2,3,8,"00:20:40,239","00:20:45,326",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia571_utt2.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/2ddcba905c0bc540f55d9fa51f768d44.wav
5650,"All right, ladies and gentlemen, lets poke.",Joey,neutral,neutral,571,3,3,8,"00:20:46,245","00:20:49,121",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia571_utt3.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/1b20a05521fd32386f2c06edbf2f328e.wav
5651,Steady.,Joey,neutral,neutral,571,4,3,8,"0:20:49,456","0:20:49,999",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia571_utt4.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/02dd3b3648ffbc3f38575d5a7164428b.wav
5652,Steady.,Joey,neutral,neutral,571,5,3,8,"0:20:49,999","0:20:52,295",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia571_utt5.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/17ddaafabd1bf6fee312f6a0baeccc40.wav
5653,"Okay, a little higher.",Joey,neutral,neutral,571,6,3,8,"00:20:52,417","00:20:54,335",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia571_utt6.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/98bf6c4c415fa435b10a4ea67e939d05.wav
5654,Careful of the angle.,Joey,neutral,neutral,571,7,3,8,"00:20:54,628","00:20:56,212",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia571_utt7.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/1f0049b723f4b1c484e3bdfa3c4b57f3.wav
5655,"Okay, okay, were approaching the window  Thread the needle.",Joey,neutral,neutral,571,8,3,8,"00:20:56,380","00:21:05,513",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia571_utt8.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/3320759b18ad26ba98285ec5e1a7bacc.wav
5656,Thread the needle.,Joey,neutral,neutral,571,9,3,8,"00:21:03,011","00:21:05,513",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia571_utt9.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/7c1c9ca836a5803eb23685a13a349bc7.wav
5657,Hes alive! Hes a-live!!!,Phoebe,joy,positive,571,10,3,8,"00:21:11,186","00:21:13,896",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,joy,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia571_utt10.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/52a3df01aa60a904a56531b7dfdac0bc.wav
5658,"And yet, were still poking him.",Monica,disgust,negative,571,11,3,8,"00:21:15,983","00:21:18,401",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,disgust,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia571_utt11.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/0c9aabf35804ba6d438aabeb46c7cbcc.wav
5659,"Okay, retract the device, retract the device.",Joey,neutral,neutral,571,12,3,8,"00:21:18,568","00:21:21,237",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia571_utt12.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/feef353a56db5c946c3acdc211fc97cb.wav
5660,He does not look happy.,Ross,anger,negative,571,13,3,8,"00:21:21,738","00:21:24,615",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia571_utt13.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/a34799ec74407712c76733b457e2c68c.wav
5661,"Hey-hey, now hes showing us his poking device.",Rachel,surprise,positive,571,14,3,8,"00:21:24,783","00:21:27,785",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,surprise,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia571_utt14.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/ffb9f028711c4b64a7be7759f5d2dc63.wav
5662,"Hey, thats never gonna make it all the way over here, buddy!",Joey,anger,negative,571,15,3,8,"00:21:28,787","00:21:33,332",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia571_utt15.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/72f1ee8042917c775e6e637b582a31c2.wav
5663,"Well they have uh, some unusual pet names for each other.",Rachel,sadness,negative,572,0,8,23,"00:09:13,249","00:09:16,961",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,sadness,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia572_utt0.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/a3e6d2a8ccb1b44fb15615d1d2fef526.wav
5664,"Including umm, evil bitch and uh, sick bastard.",Rachel,disgust,negative,572,1,8,23,"00:09:17,128","00:09:22,425",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,disgust,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia572_utt1.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/1c89720b070daa13263af034946bf1c4.wav
5665,Oh God oh!,Rachel,surprise,negative,572,2,8,23,"0:09:23,884","0:09:28,056",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,surprise,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia572_utt2.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/8446b96f66f45aa225df74c87e42d7e1.wav
5666,Contraction!,Rachel,surprise,negative,572,3,8,23,"0:09:28,056","0:09:28,515",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,surprise,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia572_utt3.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/5b476937a00de344fd9b7e7c6aac0dc9.wav
5669,Are you looking at her?!,Evil Bitch,anger,negative,572,6,8,23,"0:09:28,723","0:09:29,905",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia572_utt6.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/3dd3644542b5d2532fa3e60dea851499.wav
5670,No!,Sick Bastard,anger,negative,572,7,8,23,"0:09:29,905","0:09:30,772",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia572_utt7.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/f959e3275727502c9789d870ae818ce5.wav
5671,Dont you look at her you sick bastard!,Evil Bitch,anger,negative,572,8,8,23,"0:09:30,933","0:09:32,644",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia572_utt8.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/413c62e7841af0b0226f225956b11d68.wav
5672,Honey I swear! I wasnt looking at her!,Sick Bastard,fear,negative,572,9,8,23,"0:09:32,644","0:09:36,213",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,fear,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia572_utt9.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/71d79cb9fead6b06d352d1206838905b.wav
5673,Shes in labor! You like that you sick son of a bitch!,Evil Bitch,anger,negative,572,10,8,23,"00:09:36,397","00:09:40,067",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia572_utt10.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/b6442056cb2754e80ce8cd193dbc40bf.wav
5674,"Umm. Umm, Im-Im just gonna",Ross,neutral,neutral,572,11,8,23,"00:09:44,405","00:09:45,614",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia572_utt11.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/fea3b6dd0ed2215a281c7eee105c552a.wav
5675,See? See? It was because you were looking fat pervert!,Evil Bitch,anger,negative,572,12,8,23,"00:09:45,781","00:09:48,993",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia572_utt12.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/22cb38a997ff8f88d73028025fc27808.wav
5676,"No-no, ImIm sure no one was looking. Just want some privacy.",Ross,neutral,neutral,572,13,8,23,"00:09:49,785","00:09:53,831",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia572_utt13.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/b5be28ecbe7673ee9334bbfc8b2e831f.wav
5677,You miss your girlfriend?,Evil Bitch,neutral,neutral,572,14,8,23,"00:09:57,793","00:09:59,670",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia572_utt14.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/00d17d2f821bb8d4e6e594b46cc8d73c.wav
5678,Just ignore them.,Ross,neutral,neutral,572,15,8,23,"00:10:00,963","00:10:03,799",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia572_utt15.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/b8d1a748c84c062b18c924150710ba97.wav
5679,Ross.,Rachel,neutral,neutral,572,16,8,23,"0:10:11,098","0:10:12,183",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia572_utt16.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/cc51231dde7c2e7439181f86bccffad0.wav
5680,What? What?,Ross,fear,negative,572,17,8,23,"0:10:12,183","0:10:12,328",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,fear,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia572_utt17.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/699881fc8591470b219b09b6a5a96563.wav
5681,Hes looking at me.,Rachel,neutral,neutral,572,18,8,23,"00:10:12,433","00:10:16,103",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia572_utt18.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/59ad53644125316c0d362162ccb05a57.wav
5682,Hey! You wanna live to see your baby?!,Ross,anger,negative,572,19,8,23,"00:10:16,270","00:10:21,859",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia572_utt19.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/805fb1dcf0c42358332b5dd0184baae0.wav
5683,Dont you talk to my husband like that you stupid bastard!,Evil Bitch,anger,negative,572,20,8,23,"00:10:18,439","00:10:21,859",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia572_utt20.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/a5796d4bf1e72610b7be0d776cdd3e16.wav
5684,Pat Sajak?,Phoebe,neutral,neutral,573,0,6,17,"0:15:41,148","0:15:41,816",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia573_utt0.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/1b3e322d01280b41096be4c4071cd67d.wav
5685,Yep!,Rachel,joy,positive,573,1,6,17,"0:15:41,816","0:15:43,331",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,joy,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia573_utt1.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/477765fbce754572f527d7c172830dfb.wav
5686,Alex Trebek?,Phoebe,neutral,neutral,573,2,6,17,"0:15:43,442","0:15:44,443",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia573_utt2.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/985afbf5a1c302d115d4dc8ca0501617.wav
5687,"Oh, of course!",Rachel,joy,positive,573,3,6,17,"0:15:44,443","0:15:45,372",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,joy,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia573_utt3.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/f780bc29b39e376dc46aca3619c9cf68.wav
5688,Chuck Woolery?,Phoebe,neutral,neutral,573,4,6,17,"00:15:45,486","00:15:47,195",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia573_utt4.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/9cebe9c7c413aaf61e7ced9c75e78802.wav
5689,"Definitely! Phoebe, you will not find a single game show host, whos ass I cannot kick.",Rachel,joy,positive,573,5,6,17,"00:15:47,363","00:16:02,377",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,joy,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia573_utt5.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/cb26f0d1d30b7c5c2cae95639ab2b285.wav
